id,name,wikidata_id,normalized_genre,libretto,first_author,title,subtitle,num_of_co_authors,max_degree_ids,num_of_segments,num_of_acts,num_of_speakers,num_of_speakers_male,num_of_speakers_female,num_of_speakers_unknown,num_of_person_groups,num_of_p,num_of_l,wikipedia_link_count,word_count_text,word_count_sp,word_count_stage,date_premiered,year_written,year_premiered,year_printed,year_normalized,digital_source,original_source_publisher,original_source_pub_place,original_source_year,original_source_number_of_pages,average_degree,density,average_clustering,size,max_degree,num_connected_components,num_edges,diameter,average_path_length
ger000358,grillparzer-der-traum-ein-leben,Q16831017,,False,Grillparzer,Der Traum ein Leben,Dramatisches Märchen in vier Aufzügen,0,zanga|rustan|guelnare,4,4,17,13,4,0,1,0,2914,1,18707,18412,3436,,1817/1830,1834,1840,1834,http://www.textgridrep.org/textgrid:nns8.0,,,,,10.117647058823529,0.6323529411764706,0.8952991452991453,17,16,1,86,2,1.3676470588235294
ger000010,grillparzer-des-meeres-und-der-liebe-wellen,Q48929649,Tragedy,False,Grillparzer,Des Meeres und der Liebe Wellen,Trauerspiel in fünf Aufzügen,0,several characters,5,5,11,7,3,1,2,0,2452,0,19626,19301,2718,,1826/1829,1831,1840,1831,http://www.textgridrep.org/textgrid:npsg.0,,,,,10.0,1.0,1.0,11,10,1,55,1,1.0
ger000444,grillparzer-die-ahnfrau,Q1210952,Tragedy,False,Grillparzer,Die Ahnfrau,Trauerspiel in fünf Aufzügen,0,guenther|jaromir|hauptmann,5,5,10,7,2,1,1,0,3442,2,19045,18884,1430,,1816,1817,1817,1817,http://www.textgridrep.org/textgrid:nsv5.0,,,,,7.8,0.8666666666666667,0.9071428571428571,10,9,1,39,2,1.1333333333333333
ger000514,grillparzer-die-argonauten,Q104443346,Tragedy,False,Grillparzer,Die Argonauten,Trauerspiel in vier Aufzügen,0,medea,9,4,17,11,5,1,1,0,2172,0,15827,15476,2566,,1818/1819,1821,1822,1821,http://www.textgridrep.org/textgrid:np6j.0,,,,,9.058823529411764,0.5661764705882353,0.866955756661639,17,16,1,77,2,1.4338235294117647
ger000170,grillparzer-die-juedin-von-toledo,Q1213719,Tragedy,False,Grillparzer,Die Jüdin von Toledo,Historisches Trauerspiel in fünf Aufzügen,0,koenig|garceran,5,5,16,10,5,1,1,0,2144,4,16965,16716,1956,,1839/1851,1872,1872,1851,http://www.textgridrep.org/textgrid:ns3r.0,,,,,9.75,0.65,0.8502379564879565,16,15,1,78,2,1.35
ger000121,grillparzer-ein-bruderzwist-in-habsburg,Q1304349,Tragedy,False,Grillparzer,Ein Bruderzwist in Habsburg,Trauerspiel in fünf Aufzügen,0,klesel|leopold,12,5,44,41,1,2,6,0,3205,1,25676,25287,3271,,1848,1872,1872,1848,http://www.textgridrep.org/textgrid:ns9c.0,,,,,11.954545454545455,0.27801268498942916,0.8476657598031917,44,30,1,263,3,1.831923890063425
ger000372,grillparzer-ein-treuer-diener-seines-herrn,Q28648395,Tragedy,False,Grillparzer,Ein treuer Diener seines Herrn,Trauerspiel in fünf Aufzügen,0,bancbanus|otto,5,5,37,29,6,2,2,0,2475,1,20229,19954,3152,,1826/1827,1828,1830,1828,http://www.textgridrep.org/textgrid:nvk1.0,,,,,15.18918918918919,0.4219219219219219,0.8847414064805369,37,36,1,281,2,1.578078078078078
ger000286,grillparzer-koenig-ottokars-glueck-und-ende,Q168201,Tragedy,False,Grillparzer,König Ottokars Glück und Ende,Trauerspiel in fünf Aufzügen,0,several characters,5,5,55,44,7,4,4,0,3424,5,27076,26730,3706,,1823,1825,1825,1825,http://www.textgridrep.org/textgrid:nttc.0,,,,,25.345454545454544,0.46936026936026937,0.8873605900559753,55,54,1,697,2,1.5306397306397306
ger000512,grillparzer-libussa,Q48929803,Tragedy,False,Grillparzer,Libussa,Trauerspiel in fünf Aufzügen,0,libussa,15,5,32,20,12,0,3,0,2808,0,22259,21733,2451,,1825/1848,1874,1872,1848,http://www.textgridrep.org/textgrid:ntqj.0,,,,,17.6875,0.5705645161290323,0.9150249841695198,32,31,1,283,2,1.4294354838709677
ger000515,grillparzer-medea,Q104443347,Tragedy,False,Grillparzer,Medea,Trauerspiel in fünf Aufzügen,0,jason|koenig,6,5,12,7,5,0,0,0,2665,0,19495,19247,1383,,1819/1820,1821,1822,1821,http://www.textgridrep.org/textgrid:np6j.0,,,,,7.666666666666667,0.696969696969697,0.8673039923039924,12,11,1,46,2,1.303030303030303
ger000108,grillparzer-sappho,Q1242002,Tragedy,False,Grillparzer,Sappho,Trauerspiel in fünf Aufzügen,0,melitta,33,5,10,4,4,2,2,0,2320,3,16807,16394,1381,,1817,1818,1819,1818,http://www.textgridrep.org/textgrid:nv2j.0,,,,,5.2,0.5777777777777777,0.8047619047619048,10,8,1,26,3,1.4444444444444444
ger000136,grillparzer-weh-dem-der-luegt,Q2554350,Comedy,False,Grillparzer,"Weh dem, der lügt!",Lustspiel in fünf Aufzügen,0,leon,5,5,16,15,1,0,0,0,2234,1,17933,17583,2499,,,1838,1840,1838,http://www.textgridrep.org/textgrid:npm2.0,,,,,10.75,0.7166666666666667,0.8743395493395494,16,15,1,86,2,1.2833333333333334
ger000625,grohmann-der-physiognomist-oder-keine-regel-ohn-ausnahme,Q120196971,Comedy,False,Grohmann,Der Physiognomist. Oder: Keine Regel ohn' Ausnahme,Ein Lustspiel in einem Aufzug,0,wilhelm,15,0,6,5,1,0,0,296,0,0,10219,9854,390,,,,1778,1778,https://books.google.com/books?id=uhtYAAAAcAAJ&amp;printsec=frontcover,Schneider,Leipzig,1778.0,63.0,3.0,0.6,0.6777777777777777,6,5,1,9,2,1.4
ger000628,grohmann-gioconda-oder-weiberrache-kennt-keine-grenzen,Q120490055,Tragedy,False,Grohmann,Gioconda oder Weiberrache kennt keine Grenzen,Ein Originaltrauerspiel in drey Aufzügen,0,cotaldi|montano,31,3,8,5,3,0,0,320,0,0,12555,11517,826,,,,1781,1781,https://books.google.com/books?id=qxNaAAAAcAAJ&amp;printsec=frontcover,Büschel,Leipzig,1781.0,83.0,4.25,0.6071428571428571,0.8041666666666667,8,6,1,17,3,1.4285714285714286
ger000655,grohmann-wohlthat-fuer-wohlthat,Q123472404,Comedy,False,Grohmann,Wohlthat für Wohlthat,Ein Schauspiel in zween Aufzügen,0,willner,10,1,14,12,2,0,0,270,24,0,6955,6655,453,1813-06-24,1786,1813,1790,1790,https://de.wikisource.org/wiki/Wohlthat_für_Wohlthat,Müller,Riga,1790.0,62.0,5.428571428571429,0.4175824175824176,0.7921201814058956,14,9,1,38,4,1.8681318681318682
ger000538,gryphius-cardenio-und-celinde,Q42187675,Tragedy,False,Gryphius,Cardenio und Celinde oder Unglücklich Verliebete,Trauerspiel,0,cardenio,5,5,17,11,3,3,1,0,2069,0,19774,17542,214,,1650,1661,1657,1657,http://www.textgridrep.org/textgrid:p7m9.0,,,,,9.176470588235293,0.5735294117647058,0.8663042839513428,17,15,1,78,3,1.4411764705882353
ger000550,gryphius-carolus-stuardus,Q42187688,Tragedy,False,Gryphius,Carolus Stuardus,Trauerspiel,0,carol,32,5,55,39,14,2,4,9,2774,0,32447,31021,234,,1649,1650,1657,1650,http://www.textgridrep.org/textgrid:p8rz.0,,,,,6.072727272727272,0.11245791245791245,0.6723076923076924,55,15,9,167,7,2.5754060324825985
ger000548,gryphius-catharina-von-georgien,Q1736032,Tragedy,False,Gryphius,Catharina von Georgien oder Bewehrete Beständigkeit,Trauerspiel,0,catharina,30,5,22,10,9,3,2,0,2910,3,26236,25032,265,,1647,1651,1657,1651,http://www.textgridrep.org/textgrid:p7dk.0,,,,,4.636363636363637,0.22077922077922077,0.6491869241869243,22,13,4,51,4,1.9090909090909092
ger000549,gryphius-horribilicribrifax-teutsch,Q20984917,Comedy,False,Gryphius,Horribilicribrifax Teutsch,Scherzspiel,0,coelestina,42,5,21,14,7,0,0,937,12,1,22749,20138,393,,1647/1650,1674,1663,1650,http://www.textgridrep.org/textgrid:p87j.0,,,,,5.142857142857143,0.2571428571428571,0.5157218442932728,21,9,1,54,4,2.057142857142857
ger000546,gryphius-leo-armenius-oder-fuersten-mord,Q1818468,Tragedy,False,Gryphius,Leo Armenius oder Fürsten-Mord,Trauer-spiel,0,michael,23,5,37,34,3,0,6,5,2754,1,25486,24134,222,,1646,1651,1650,1650,http://www.textgridrep.org/textgrid:p878.0,,,,,9.18918918918919,0.2552552552552553,0.8733352454405084,37,25,1,170,4,2.045045045045045
ger000551,gryphius-papinianus,Q42194033,Tragedy,False,Gryphius,Großmütiger Rechtsgelehrter oder Sterbender Aemilius Paulus Papinianus,Trauerspiel,0,papinianus,31,5,34,23,9,2,7,12,2933,0,30220,29044,249,,1659,1660,1659,1659,http://www.textgridrep.org/textgrid:p7hs.0,,,,,4.470588235294118,0.1354723707664884,0.654640947288006,34,11,4,76,4,2.302941176470588
ger000552,gryphius-verlibtes-gespenste-die-gelibte-dornrose,Q42190297,Comedy,False,Gryphius,Verlibtes Gespenste / Die gelibte Dornrose,Gesang-Spil / Schertz-Spil,0,wilhelm,29,8,21,16,5,0,2,361,1102,0,19470,18797,539,,1660,1660,1661,1660,http://www.textgridrep.org/textgrid:p8d8.0,,,,,5.333333333333333,0.26666666666666666,0.9091080876795162,21,9,4,56,2,1.1884057971014492
ger000440,guenderode-magie-und-schicksal,Q56254770,,False,Günderode,Magie und Schicksal,Drama in drei Akten,0,several characters,3,3,9,6,3,0,0,0,1152,0,8747,8678,360,,,,1805,1805,http://www.textgridrep.org/textgrid:pb4c.0,,,,,7.777777777777778,0.9722222222222222,0.9722222222222222,9,8,1,35,2,1.0277777777777777
ger000125,guenderode-nikator,Q56254778,,False,Günderode,Nikator,Eine dramatische Skizze in drei Akten,0,several characters,3,3,7,5,2,0,1,0,509,0,3936,3882,102,,,,1805,1805,http://www.textgridrep.org/textgrid:pb6v.0,,,,,5.428571428571429,0.9047619047619048,0.9238095238095239,7,6,1,19,2,1.0952380952380953
ger000293,guenderode-udohla,Q56254774,,False,Günderode,Udohla,Drama in zwei Akten,0,several characters,2,2,7,5,2,0,0,0,742,0,5588,5534,177,,,,1805,1805,http://www.textgridrep.org/textgrid:pb0f.0,,,,,6.0,1.0,1.0,7,6,1,21,1,1.0
ger000019,gutzkow-das-urbild-des-tartueffe,Q56254645,Comedy,False,Gutzkow,Das Urbild des Tartüffe,Lustspiel in fünf Aufzügen,0,moliere,35,5,17,14,3,0,0,984,7,0,23948,22110,1632,,,1844,1847,1844,http://www.textgridrep.org/textgrid:p5c7.0,,,,,7.647058823529412,0.47794117647058826,0.7591637121048885,17,13,1,65,3,1.5808823529411764
ger000006,gutzkow-richard-savage,Q56254719,Tragedy,False,Gutzkow,Richard Savage oder Der Sohn einer Mutter,Trauerspiel in fünf Aufzügen,0,savage,30,5,28,24,3,1,1,480,25,0,20964,20002,1855,,1839,1839,1842,1839,http://www.textgridrep.org/textgrid:p5c8.0,,,,,8.142857142857142,0.30158730158730157,0.787224283652855,28,22,1,114,4,1.9153439153439153
ger000042,gutzkow-uriel-acosta,Q56254763,Tragedy,False,Gutzkow,Uriel Acosta,Trauerspiel in fünf Aufzügen,0,uriel,28,5,17,13,2,2,2,0,2193,0,17379,15869,1488,,1846,1846,1847,1846,http://www.textgridrep.org/textgrid:p5cg.0,,,,,5.882352941176471,0.36764705882352944,0.7440879382055853,17,15,1,50,3,1.661764705882353
ger000045,gutzkow-zopf-und-schwert,Q52743932,Comedy,False,Gutzkow,Zopf und Schwert,Lustspiel in fünf Aufzügen,0,koenig,34,5,26,18,5,3,7,1004,0,0,22747,20892,2569,,1843,1844,1844,1844,http://www.textgridrep.org/textgrid:p5bz.0,,,,,8.0,0.32,0.8092614461958353,26,18,1,104,3,1.843076923076923
ger000329,haffner-die-fledermaus,Q464930,,True,Haffner,Die Fledermaus,Operette in drei Aufzügen,1,chor_der_gaeste_alle,41,3,29,17,11,1,3,759,1023,35,16654,15972,1743,,,1874,,1874,http://www.textgridrep.org/textgrid:pgp7.0,,,,,19.862068965517242,0.7093596059113301,0.8758079381712304,29,26,1,288,3,1.3152709359605912
ger000005,hafner-der-furchtsame,Q56256336,Comedy,False,Hafner,Der Furchtsame,Ein Lustspiel in drey Aufzügen,0,several characters,43,3,9,7,2,0,0,597,0,0,21770,21268,1862,,,1764,1764,1764,http://www.textgridrep.org/textgrid:pgph.0,,,,,8.0,1.0,1.0,9,8,1,36,1,1.0
ger000002,hafner-maegera-die-foerchterliche-hexe,Q56256362,Comedy,False,Hafner,"Mägera, die förchterliche Hexe oder Das bezauberte Schloß des Herrn von Einhorn",Ein neues Zauberlustspiel,0,odoardo|riepel|anselmo,40,3,10,7,3,0,0,564,270,0,22862,22077,2712,,,1762/1763,1764,1763,http://www.textgridrep.org/textgrid:pgpm.0,,,,,7.0,0.7777777777777778,0.9166666666666667,10,9,1,35,2,1.2222222222222223
ger000113,halm-der-sohn-der-wildnis,Q56256383,,False,Halm,Der Sohn der Wildnis,Dramatisches Gedicht in fünf Akten,0,parthenia,5,5,18,15,3,0,1,0,2890,0,21664,21322,2226,,,1842,1843,1842,http://www.textgridrep.org/textgrid:pj2h.0,,,,,10.555555555555555,0.6209150326797386,0.8646521778874718,18,17,1,95,2,1.3790849673202614
ger000350,hartleben-die-sittliche-forderung,Q56395700,Comedy,False,Hartleben,Die sittliche Forderung,,0,berta|rita|friedrich,1,0,3,1,2,0,0,257,16,0,5423,5318,949,,,1896,1897,1896,http://www.textgridrep.org/textgrid:pk02.0,,,,,2.0,1.0,1.0,3,2,1,3,1,1.0
ger000099,hartleben-hanna-jagert,Q56395724,Comedy,False,Hartleben,Hanna Jagert,Komödie,0,hanna,3,3,18,11,6,1,2,768,0,0,20487,20186,3798,,,1893,1893,1893,http://www.textgridrep.org/textgrid:pk6x.0,,,,,9.0,0.5294117647058824,0.8978609625668449,18,17,1,81,2,1.4705882352941178
ger000114,hartleben-rosenmontag,Q56395736,Tragedy,False,Hartleben,Rosenmontag,Eine Offiziers-Tragödie,0,moritz,31,5,24,24,0,0,2,1132,14,1,25994,24770,6141,,1899,1900,1898,1898,http://www.textgridrep.org/textgrid:pjw6.0,,,,,10.833333333333334,0.47101449275362317,0.8283825884154833,24,20,1,130,3,1.5724637681159421
ger000492,hasenclever-der-sohn,Q1196915,,False,Hasenclever,Der Sohn,Ein Drama in fünf Akten,0,der_sohn,25,5,11,9,2,0,1,761,161,4,24309,23660,2321,1916-09-30,1913,1916,1914,1914,https://www.gutenberg.org/ebooks/61578,Kurt Wolff Verlag,Leipzig,1917.0,128.0,2.3636363636363638,0.23636363636363636,0.506060606060606,11,6,2,13,3,2.0444444444444443
ger000239,hauptmann-carl-der-antiquar,Q56395781,Comedy,False,Hauptmann,Der Antiquar,Komödie in einem Akt,0,several characters,1,1,4,3,1,0,0,226,0,0,7918,7794,1825,,,1910,1909,1909,http://www.textgridrep.org/textgrid:pkjc.0,,,,,3.0,1.0,1.0,4,3,1,6,1,1.0
ger000059,hauptmann-carl-die-armseligen-besenbinder,Q56439772,,False,Hauptmann,Die armseligen Besenbinder,Altes Märchen in fünf Akten,0,der_gendarm,35,5,35,22,11,2,2,500,16,0,18507,17257,4376,,,1913,1913,1913,http://www.textgridrep.org/textgrid:pkhm.0,,,,,9.542857142857143,0.280672268907563,0.8299666907741442,35,27,1,167,4,1.9260504201680673
ger000104,hauptmann-carl-ephraims-breite,Q56448129,,False,Hauptmann,Ephraims Breite,Schauspiel in fünf Akten,0,bauer|kretschmer|huhndorf,35,5,27,13,12,2,5,846,0,0,21725,21005,4276,,1899,1900,1900,1900,http://www.textgridrep.org/textgrid:pkj2.0,,,,,14.222222222222221,0.5470085470085471,0.8171693535986622,27,22,1,192,3,1.4814814814814814
ger000288,hauptmann-carl-im-goldenen-tempel-buche-verzeichnet,Q56448140,,False,Hauptmann,Im goldenen Tempel-Buche verzeichnet,(Nach einer japanischen Skizze) / Dichtung in drei Vorgängen / (Hinter Schleiern zu spielen),0,giwau|hotoke,3,3,9,3,6,0,0,0,604,0,5547,5184,1451,,,1910,1909,1909,http://www.textgridrep.org/textgrid:pkj1.0,,,,,5.555555555555555,0.6944444444444444,0.8587301587301588,9,8,1,25,2,1.3055555555555556
ger000477,hauptmann-die-ratten,Q1215655,Tragicomedy,False,Hauptmann,Die Ratten,Berliner Tragikomödie,0,several characters,5,5,18,10,8,0,0,967,40,6,32222,29755,5227,,1910,1911,1911,1911,https://www.projekt-gutenberg.org/hauptmag/ratten/index.html,,,,,13.0,0.7647058823529411,0.8873800491447551,18,17,1,117,2,1.2352941176470589
ger000504,hauptmann-florian-geyer,Q27992230,Tragedy,False,Hauptmann,Florian Geyer,Die Tragödie des Bauernkrieges,0,florian_geyer,6,5,91,87,4,0,7,1497,62,1,38387,35862,4467,,1894/1895,1896,1896,1896,https://www.projekt-gutenberg.org/hauptmag/floriang/index.html,,,,,28.0,0.3111111111111111,0.9010377613689216,91,79,1,1274,3,1.7802197802197801
ger000510,hauptmann-gabriel-schillings-flucht,Q101228999,,False,Hauptmann,Gabriel Schillings Flucht,Drama,0,several characters,5,5,14,9,5,0,1,782,6,0,21924,18767,4747,,1905/1906,1912,1912,1912,https://www.gutenberg.org/ebooks/45009,,,,,10.857142857142858,0.8351648351648352,0.9075091575091575,14,13,1,76,2,1.164835164835165
ger000509,hauptmann-vor-sonnenaufgang,Q1593312,,False,Hauptmann,Vor Sonnenaufgang,Soziales Drama,0,loth|hoffmann|helene,5,5,18,10,8,0,0,1149,3,3,26811,24076,6459,,1889,1889,1889,1889,https://www.gutenberg.org/ebooks/52218,,,,,12.88888888888889,0.7581699346405228,0.8875520539736227,18,17,1,116,2,1.2418300653594772
ger000043,hebbel-agnes-bernauer,Q394468,Tragedy,False,Hebbel,Agnes Bernauer,Ein deutsches Trauerspiel in fünf Aufzügen,0,albrecht,63,5,31,27,3,1,4,909,3,1,25845,25299,2062,,,1852,1855,1852,http://www.textgridrep.org/textgrid:pksn.0,,,,,10.451612903225806,0.34838709677419355,0.8515496904196594,31,25,1,162,3,1.696774193548387
ger000253,hebbel-demetrius,Q55723869,,False,Hebbel,Demetrius,,0,demetrius,78,5,28,19,6,3,3,0,3951,0,27254,26806,1224,,1863,1869,1864,1864,http://www.textgridrep.org/textgrid:pmfw.0,Hanser,München,1964.0,125.0,7.357142857142857,0.2724867724867725,0.7280080091170317,28,19,1,103,3,1.8994708994708995
ger000179,hebbel-der-diamant,Q56422588,Comedy,False,Hebbel,Der Diamant,Eine Komödie in fünf Akten,0,jacob|der_prinz,29,5,23,14,9,0,0,585,459,0,23647,22838,1251,,1841,1848,1847,1847,http://www.textgridrep.org/textgrid:pm99.0,,,,,6.434782608695652,0.2924901185770751,0.9154589371980676,23,12,3,74,3,1.3302752293577982
ger000016,hebbel-der-gehoernte-siegfried,Q56448206,,False,Hebbel,Der gehörnte Siegfried,Vorspiel in einem Akt,0,several characters,4,0,9,7,2,0,0,0,694,0,5117,5032,98,,,1861,1862,1861,http://www.textgridrep.org/textgrid:pkng.0,Hanser,München,1964.0,22.0,4.444444444444445,0.5555555555555556,0.7185185185185186,9,6,2,20,2,1.0909090909090908
ger000325,hebbel-der-rubin,Q56439266,Comedy,False,Hebbel,Der Rubin,Ein Märchen-Lustspiel in drei Akten,0,assad,23,3,17,15,1,1,1,0,1732,0,12351,12011,1265,,1849,1849,1851,1849,http://www.textgridrep.org/textgrid:pm7m.0,,,,,8.0,0.5,0.7475152298681711,17,14,1,68,3,1.5514705882352942
ger000238,hebbel-gyges-und-sein-ring,Q56439734,Tragedy,False,Hebbel,Gyges und sein Ring,Eine Tragödie in fünf Akten,0,several characters,5,5,9,5,3,1,1,0,2290,0,16211,16073,512,,,1889,1856,1856,http://www.textgridrep.org/textgrid:pmj9.0,Hanser,München,1964.0,66.0,7.777777777777778,0.9722222222222222,0.9722222222222222,9,8,1,35,2,1.0277777777777777
ger000101,hebbel-herodes-und-mariamne,Q56448192,Tragedy,False,Hebbel,Herodes und Mariamne,Eine Tragödie in fünf Akten,0,herodes|titus,35,5,27,23,3,1,1,0,3804,0,26986,26689,1028,,,1849,1850,1849,http://www.textgridrep.org/textgrid:pmgg.0,,,,,7.703703703703703,0.2962962962962963,0.8421874542789575,27,18,1,104,4,1.9173789173789173
ger000324,hebbel-judith,Q1711004,Tragedy,False,Hebbel,Judith,Eine Tragödie in fünf Akten,0,achior,7,5,59,50,7,2,8,613,0,3,22494,21841,1252,,,1840,1841,1840,http://www.textgridrep.org/textgrid:pn2n.0,,,,,21.45762711864407,0.3699590882524839,0.9541372916404028,59,53,1,633,2,1.630040911747516
ger000160,hebbel-kriemhilds-rache,Q56448247,Tragedy,False,Hebbel,Kriemhilds Rache,Ein Trauerspiel in fünf Akten,0,hagen,72,5,21,17,4,0,0,0,3271,0,23439,22796,1496,,,1861,1862,1861,http://www.textgridrep.org/textgrid:pm1c.0,Hanser,München,1964.0,103.0,10.666666666666666,0.5333333333333333,0.7700385593242738,21,18,1,112,3,1.4952380952380953
ger000309,hebbel-maria-magdalene,Q1896129,Tragedy,False,Hebbel,Maria Magdalene,Ein bürgerliches Trauerspiel in drei Akten,0,klara,24,3,11,8,3,0,0,455,16,5,25317,16974,706,,,1846,1844,1844,http://www.textgridrep.org/textgrid:pkx0.0,,,,,5.636363636363637,0.5636363636363636,0.7545454545454546,11,10,1,31,2,1.4363636363636363
ger000392,hebbel-siegfrieds-tod,Q56448223,Tragedy,False,Hebbel,Siegfrieds Tod,Ein Trauerspiel in fünf Akten,0,kriemhild,46,5,18,12,4,2,1,0,2516,0,17547,17179,1029,,,1861,1862,1861,http://www.textgridrep.org/textgrid:pn22.0,Hanser,München,1964.0,79.0,8.666666666666666,0.5098039215686274,0.7398555148555149,18,15,2,78,2,1.3553719008264462
ger000296,hebbel-trauerspiel-in-sizilien,Q56439572,Tragicomedy,False,Hebbel,Ein Trauerspiel in Sizilien,Tragikomödie in einem Akt,0,ambrosio|bartolino,7,0,9,8,1,0,0,0,942,0,7533,6609,275,,1847,1907,1847,1847,http://www.textgridrep.org/textgrid:pmp3.0,,,,,5.555555555555555,0.6944444444444444,0.8904761904761904,9,8,1,25,2,1.3055555555555556
ger000446,heine-william-ratcliff,Q21552749,Tragedy,False,Heine,William Ratcliff,Tragödie,0,ratcliff,4,0,16,13,2,1,2,3,847,0,7452,6800,896,,,1888,1823,1823,http://www.textgridrep.org/textgrid:ptkw.0,,,,,8.75,0.5833333333333334,0.9207875457875458,16,15,1,70,2,1.4166666666666667
ger000029,heiseler-die-kinder-godunofs,Q55724067,Tragedy,False,Heiseler,Die Kinder Godunófs,Tragödie,0,boris,5,5,31,27,3,1,2,0,1837,0,13473,13159,1433,,1923,1930,1929,1929,http://www.textgridrep.org/textgrid:pvxf.0,,,,,13.161290322580646,0.43870967741935485,0.9125849573439446,31,30,1,204,2,1.5612903225806452
ger000196,heiseler-peter-und-alexej,Q55724133,Tragedy,False,Heiseler,Peter und Alexéj,Tragödie,0,several characters,5,5,29,25,3,1,3,76,2167,0,17629,16864,2823,,1906,1913,1912,1912,http://www.textgridrep.org/textgrid:pvxk.0,,,,,16.137931034482758,0.5763546798029556,0.8725870754908868,29,28,1,234,2,1.4236453201970443
ger000111,hensler-die-teufelsmuehle-am-wienerberg,Q55724220,,False,Hensler,Die Teufelsmühle am Wienerberg,Ein österreichisches Volksmährchen mit Gesang in vier Aufzügen,0,guenther,58,4,35,20,4,11,8,653,340,1,15761,14871,2266,,,,1799,1799,http://www.textgridrep.org/textgrid:pzj2.0,,,,,8.342857142857143,0.2453781512605042,0.791505410780983,35,29,1,146,4,1.8705882352941177
ger000571,herzenskron-hoang-puff,Q111669378,Comedy,False,Herzenskron,Hoang-Puff,"Posse in einem Acte, nach dem Französischen der Herren Caignéz und Louis frey bearbeitet",0,hoang-puff|zimar|nadir,18,0,7,6,1,0,1,343,0,0,5770,5506,562,1822-09-30,,1822,1826,1822,https://de.wikisource.org/wiki/Hoang-Puff,,,,,5.142857142857143,0.8571428571428571,0.8857142857142858,7,6,1,18,2,1.1428571428571428
ger000633,herzl-der-fluechtling,Q121335756,Comedy,False,Herzl,Der Flüchtling,Lustspiel in einem Aufzug,0,several characters,10,0,4,2,2,0,0,392,0,0,5911,5582,979,1889-05-04,,1889,1887,1887,https://archive.org/details/derfluchtlinglus00herz,Reclam,Leipzig,1887.0,30.0,3.0,1.0,1.0,4,3,1,6,1,1.0
ger000553,heyne-der-stammbaum,Q110080014,Comedy,False,Heyne,Der Stammbaum,Erste Fortsetzung der beyden Billets,0,several characters,9,0,4,3,1,0,0,348,0,0,7955,7855,827,,,,1791,1791,https://de.wikisource.org/wiki/Der_Stammbaum_(1791),,,,,3.0,1.0,1.0,4,3,1,6,1,1.0
ger000047,heyse-colberg,Q56201612,,False,Heyse,Colberg,Historisches Schauspiel in fünf Akten,0,gneisenau,49,5,30,25,2,3,3,5,2909,0,21602,20534,2671,,,1865,1868,1865,http://www.textgridrep.org/textgrid:q4j5.0,,,,,10.2,0.35172413793103446,0.8638153501698393,30,22,1,153,3,1.7517241379310344
ger000266,heyse-don-juans-ende,Q56201730,Tragedy,False,Heyse,Don Juan's Ende,Trauerspiel in fünf Akten,0,don_juan,33,5,15,9,4,2,2,614,18,0,21408,20575,3158,,,1884,1883,1883,http://www.textgridrep.org/textgrid:q41n.0,,,,,6.933333333333334,0.49523809523809526,0.8404003404003404,15,13,1,52,3,1.5142857142857142
ger000646,hillern-guten-abend,Q122203279,Comedy,False,Hillern,Guten Abend,Dramatischer Scherz in einem Act,0,franziska|arnold|adlerstein,3,0,3,2,1,0,0,100,0,0,4394,4299,527,1865-10-09,,1865,1865,1865,https://books.google.com/books?id=c557kN17WVcC&amp;printsec=frontcover,Reclam,Leipzig,1865.0,12.0,2.0,1.0,1.0,3,2,1,3,1,1.0
ger000359,hippel-der-mann-nach-der-uhr,Q51393766,Comedy,False,Hippel,Der Mann nach der Uhr oder Der ordentliche Mann,Lustspiel in einem Aufzuge,0,several characters,18,0,6,4,2,0,0,409,0,0,8873,8718,524,,,1765,1765,1765,http://www.textgridrep.org/textgrid:q5q1.0,,,,,5.0,1.0,1.0,6,5,1,15,1,1.0
